event_id,timestamp,mission_phase,region_type,radar_signal_strength,radar_noise_level,satellite_temperature,satellite_power_level,uav_battery_level,uav_altitude,communication_latency_ms,communication_packet_loss,cyber_alert_count,failed_login_attempts,weather_severity,anomaly_label,anomaly_type,hour,day_of_week,is_night_operation,radar_health_score,satellite_stability_score,uav_operational_score,communication_reliability_score,cyber_pressure_index,environmental_risk_index,sensor_degradation_index,multi_domain_pressure_score,simultaneous_domain_stress_count,mission_risk_score,risk_level,isolation_forest_anomaly,ml_anomaly_prediction,ml_anomaly_probability
EVT-00095,2026-01-01 23:30:00,Return,Coastal,91.09,28.33,46.59,93.44,83.23,9823.67,95.9,0.97,8,13,3,1,Cyber Intrusion Pattern,23,3,1,62.760000000000005,70.145,70.049404,88.933,43.400000000000006,30,27.764499999999995,33.6741442,1,33.51,Moderate,1,1,0.87
EVT-00096,2026-01-01 23:45:00,Launch,Urban,73.89,19.64,64.77,81.44,58.33,12388.66,141.9,4.54,0,3,2,0,Normal,23,3,1,54.25,49.055,55.697391999999994,72.758,5.4,20,38.559250000000006,28.102184100000006,0,30.17,Moderate,0,0,0.01
EVT-00097,2026-01-02 00:00:00,Launch,Open Ocean,88.19,20.28,46.36,81.6,68.94,13247.56,111.14,3.37,4,1,1,0,Normal,0,4,1,67.91,58.419999999999995,64.15507199999999,79.3138,11.8,10,28.29805,24.033108100000003,0,24.17,Low,0,0,0.0
EVT-00098,2026-01-02 00:15:00,Surveillance,Desert,72.2,16.15,42.68,87.27,67.87,16107.12,175.27,3.03,5,2,5,0,Normal,0,4,1,56.050000000000004,65.92999999999999,66.83754400000001,75.37339999999999,16.1,50,37.556650000000005,29.1679837,1,34.68,Moderate,0,0,0.0
EVT-00099,2026-01-02 00:30:00,Surveillance,Urban,77.46,16.96,45.03,88.91,77.01,12884.38,135.35,1.49,2,3,5,0,Normal,0,4,1,60.49999999999999,66.395,69.368256,83.957,10.4,50,33.737,24.9479988,1,30.67,Moderate,0,0,0.0
EVT-00100,2026-01-02 00:45:00,Pre-Mission,Mountain,68.35,23.79,47.05,80.23,42.33,13609.98,152.76,3.18,6,5,1,0,Normal,0,4,1,44.559999999999995,56.705000000000005,45.962976,76.64920000000001,24.0,10,37.56545,36.1118573,1,38.18,Moderate,1,0,0.055
EVT-00101,2026-01-02 01:00:00,Return,Mountain,82.1,17.81,48.48,85.48,84.47,13798.19,44.26,0.76,1,1,4,0,Normal,1,4,1,64.28999999999999,61.24000000000001,75.68682799999999,93.7992,4.3,40,29.738699999999998,19.7500494,1,25.9,Low,0,0,0.0
EVT-00102,2026-01-02 01:15:00,Pre-Mission,Mountain,91.01,21.18,61.61,85.34,62.52,9117.46,117.0,3.51,0,4,4,0,Normal,1,4,1,69.83000000000001,54.535000000000004,54.704952000000006,78.355,7.2,40,33.33699999999999,26.580659599999997,1,31.71,Moderate,0,0,0.0
EVT-00103,2026-01-02 01:30:00,Return,Open Ocean,77.3,16.82,38.24,70.49,89.08,9591.67,134.37,4.71,3,1,4,0,Normal,1,4,1,60.48,51.36999999999999,73.86600399999999,72.7654,9.3,40,38.79815000000001,25.940966700000004,1,33.29,Moderate,0,0,0.005
EVT-00104,2026-01-02 01:45:00,Pre-Mission,Urban,76.23,15.95,51.87,84.46,65.31,9290.26,127.83,5.11,1,5,3,0,Normal,1,4,1,60.28,58.52499999999999,56.865312,71.8886,11.5,30,35.7986,28.761307600000002,0,29.82,Low,0,0,0.0
EVT-00105,2026-01-02 02:00:00,Surveillance,Coastal,67.97,9.56,46.66,84.9,71.32,8669.64,153.64,3.63,3,1,2,0,Normal,2,4,1,58.41,61.57000000000001,60.32756799999999,75.0038,9.3,20,33.41305,26.2253589,0,27.28,Low,0,0,0.0
EVT-00106,2026-01-02 02:15:00,Surveillance,Urban,75.94,6.13,32.43,84.88,98.79,13988.65,107.19,0.29,1,2,1,0,Normal,2,4,1,69.81,68.66499999999999,85.93938,90.4098,6.1,10,22.2978,14.981134,0,16.46,Low,0,0,0.0
EVT-00107,2026-01-02 02:30:00,Surveillance,Coastal,63.66,16.43,51.17,95.91,68.12,12725.13,121.71,2.82,2,4,1,0,Normal,2,4,1,47.23,70.32499999999999,62.954156,80.3932,12.2,10,32.289950000000005,26.2096463,0,26.44,Low,0,0,0.0
EVT-00108,2026-01-02 02:45:00,Surveillance,Open Ocean,69.78,18.34,55.14,77.49,89.34,12198.74,161.34,5.92,2,4,1,0,Normal,2,4,1,51.44,49.919999999999995,77.17648799999999,66.3728,12.2,10,39.422799999999995,26.5749624,0,29.68,Low,0,0,0.005
EVT-00109,2026-01-02 03:00:00,Transit,Open Ocean,80.04,10.28,38.14,80.23,72.55,5518.21,40.25,1.11,2,4,3,0,Normal,3,4,1,69.76,61.160000000000004,57.40685199999999,92.895,12.2,30,26.570249999999998,24.7452421,0,23.75,Low,0,0,0.0
EVT-00110,2026-01-02 03:15:00,Surveillance,Urban,89.87,17.79,44.93,67.71,77.82,17138.69,140.63,2.41,1,4,1,0,Normal,3,4,1,72.08000000000001,45.24499999999999,75.04042799999999,80.3146,9.7,10,29.882099999999998,21.8338594,0,23.49,Low,0,0,0.01
EVT-00111,2026-01-02 03:30:00,Launch,Desert,100.0,18.32,31.2,82.63,72.98,9764.32,108.31,4.76,1,4,4,0,Normal,3,4,1,81.68,67.03,62.803184,74.6752,9.7,40,26.985699999999994,22.977928199999997,1,27.71,Low,0,0,0.0
EVT-00112,2026-01-02 03:45:00,Surveillance,Coastal,72.72,5.06,34.93,83.23,83.87,17129.53,88.07,3.49,1,1,4,0,Normal,3,4,1,67.66,65.765,79.26443599999999,80.7394,4.3,40,30.692899999999998,19.4639178,1,26.52,Low,0,0,0.0
EVT-00113,2026-01-02 04:00:00,Transit,Urban,90.92,12.51,53.38,82.43,62.4,8376.9,131.78,6.47,2,6,2,0,Normal,4,4,1,78.41,55.74000000000001,53.73228,66.8126,15.8,20,29.918349999999997,28.246801499999997,0,27.85,Low,0,0,0.0
EVT-00114,2026-01-02 04:15:00,Transit,Coastal,80.19,20.44,41.27,93.75,58.22,9969.0,162.96,1.33,2,7,1,0,Normal,4,4,1,59.75,73.115,52.7168,82.3082,17.6,10,26.7317,27.645905,0,25.5,Low,0,0,0.0
EVT-00115,2026-01-02 04:30:00,Transit,Urban,39.81,52.86,36.13,92.02,63.06,6492.88,156.37,0.92,4,1,3,1,Radar Degradation,4,4,1,0.0,73.955,51.93345599999999,84.2704,11.8,30,49.943650000000005,36.2179513,1,41.71,Moderate,1,1,0.995
EVT-00116,2026-01-02 04:45:00,Transit,Mountain,81.89,11.08,78.68,47.0,73.4,12905.31,115.27,4.46,3,6,5,1,Satellite Telemetry Spike,4,4,1,70.81,7.659999999999997,66.866372,75.1684,18.3,50,47.0094,34.1859556,2,45.23,Moderate,1,1,0.98
EVT-00117,2026-01-02 05:00:00,Pre-Mission,Open Ocean,78.56,18.95,40.82,83.41,68.91,9246.86,150.65,0.59,4,2,2,0,Normal,5,4,1,59.61,63.0,59.333231999999995,85.883,13.6,20,29.91575,26.3554411,0,25.83,Low,0,0,0.0
EVT-00118,2026-01-02 05:15:00,Pre-Mission,Mountain,78.99,24.13,41.23,93.18,81.94,9317.5,150.38,2.19,2,5,5,0,Normal,5,4,1,54.86,72.56500000000001,68.539,80.3046,14.0,50,35.081599999999995,26.97892,1,32.35,Moderate,0,0,0.0
EVT-00119,2026-01-02 05:30:00,Launch,Desert,74.33,22.66,50.91,85.86,90.27,8568.71,116.94,2.39,1,6,2,0,Normal,5,4,1,51.67,60.405,73.471452,82.27980000000001,13.3,20,34.244299999999996,25.3706446,0,26.76,Low,0,0,0.0
EVT-00120,2026-01-02 05:45:00,Pre-Mission,Mountain,65.42,17.43,35.71,80.27,58.34,13943.39,95.74,4.16,1,4,1,0,Normal,5,4,1,47.99,62.41499999999999,57.570068,77.7808,9.7,10,34.65455,27.475533900000002,0,28.1,Low,0,0,0.0
EVT-00121,2026-01-02 06:00:00,Transit,Urban,64.11,15.19,37.76,73.99,61.72,13778.66,97.77,3.48,1,1,4,0,Normal,6,4,0,48.92,55.11,59.73839199999999,79.9984,4.3,40,40.100899999999996,27.6027266,1,34.27,Moderate,0,0,0.0
EVT-00122,2026-01-02 06:15:00,Surveillance,Urban,83.88,14.22,46.23,82.91,51.89,16530.08,149.32,3.23,1,1,5,0,Normal,6,4,0,69.66,59.795,56.159096000000005,76.74940000000001,4.3,50,33.9829,25.5654858,1,31.46,Moderate,0,0,0.0
EVT-00123,2026-01-02 06:30:00,Surveillance,Coastal,75.51,20.81,52.76,91.28,100.0,10285.73,118.52,1.86,2,5,5,0,Normal,6,4,0,54.7,64.9,82.342876,84.0084,14.0,50,36.1279,24.6889798,1,31.28,Moderate,0,0,0.0
EVT-00124,2026-01-02 06:45:00,Transit,Coastal,38.71,46.48,77.07,100.0,76.27,12547.05,153.15,4.44,13,3,5,1,Multi-Domain Escalation,6,4,0,0.0,61.465,68.44546,72.208,37.9,50,59.08175,46.1626955,3,59.37,High,1,1,0.995
EVT-00125,2026-01-02 07:00:00,Return,Open Ocean,78.08,21.78,39.68,86.43,78.72,8776.66,61.03,8.94,0,2,1,0,Normal,7,4,0,56.3,66.59,65.635992,63.8276,3.6,10,34.1906,23.5185716,0,26.18,Low,0,0,0.04
EVT-00126,2026-01-02 07:15:00,Transit,Open Ocean,85.15,18.79,52.5,80.64,53.24,11162.4,149.11,3.61,3,2,1,0,Normal,7,4,0,66.36000000000001,54.39,50.66288,75.4362,11.1,10,30.817449999999994,27.620276499999996,0,27.23,Low,0,0,0.0
EVT-00127,2026-01-02 07:30:00,Pre-Mission,Open Ocean,79.62,22.91,38.73,77.71,71.98,10702.89,100.86,2.66,1,3,3,0,Normal,7,4,0,56.71000000000001,58.345,63.229468000000004,82.6212,7.9,30,34.409949999999995,25.603583899999997,0,27.09,Low,0,0,0.0
EVT-00128,2026-01-02 07:45:00,Surveillance,Desert,72.1,18.57,59.61,89.86,79.13,13161.12,131.56,0.42,1,4,5,0,Normal,7,4,0,53.529999999999994,60.055,71.184344,88.0052,9.7,50,36.74945,25.6953837,1,31.92,Moderate,0,0,0.0
EVT-00129,2026-01-02 08:00:00,Transit,Mountain,89.04,22.71,35.93,73.65,68.46,14542.55,163.39,1.48,3,3,5,0,Normal,8,4,0,66.33000000000001,55.685,65.37305999999998,81.74879999999999,12.9,50,34.92605,27.157110500000005,1,32.56,Moderate,0,0,0.0
EVT-00130,2026-01-02 08:15:00,Surveillance,Desert,92.21,23.22,55.63,89.85,87.06,14477.67,74.19,2.16,1,1,2,0,Normal,8,4,0,68.99,62.035,78.315204,86.5048,4.3,20,26.71855,17.8653067,0,19.88,Low,0,0,0.0
EVT-00131,2026-01-02 08:30:00,Transit,Mountain,82.45,13.17,39.75,91.72,100.0,9892.97,118.42,1.64,1,4,2,0,Normal,8,4,0,69.28,71.845,81.871564,84.7864,9.7,20,24.59415,18.088054699999997,0,19.33,Low,0,0,0.0
EVT-00132,2026-01-02 08:45:00,Transit,Desert,86.76,7.15,61.11,89.05,58.74,14496.17,114.03,2.47,0,2,4,0,Normal,8,4,0,79.61,58.495,58.513404,82.2326,3.6,40,27.9546,22.1368892,1,27.27,Low,0,0,0.0
EVT-00133,2026-01-02 09:00:00,Pre-Mission,Desert,89.18,27.26,49.73,84.46,57.69,11889.79,133.29,5.34,1,2,5,0,Normal,9,4,0,61.92,59.595,54.65074799999999,70.6468,6.1,50,38.26755,28.425247900000002,1,34.7,Moderate,0,0,0.0
EVT-00134,2026-01-02 09:15:00,Transit,Desert,88.17,19.54,36.87,89.95,59.71,11188.51,163.37,4.5,3,3,1,0,Normal,9,4,0,68.63,71.515,55.223212,71.18039999999999,12.9,10,26.805650000000004,25.5329001,0,24.77,Low,0,0,0.0
EVT-00135,2026-01-02 09:30:00,Surveillance,Desert,83.53,7.71,40.82,87.2,94.49,10228.72,73.47,2.25,2,1,5,0,Normal,9,4,0,75.82000000000001,66.79,78.41746399999998,86.2474,6.8,50,27.703649999999996,19.1631497,1,25.36,Low,0,0,0.0
EVT-00136,2026-01-02 09:45:00,Launch,Urban,83.39,13.72,51.25,80.55,86.59,10600.16,139.94,0.57,1,3,5,0,Normal,9,4,0,69.67,54.925,73.333192,86.8098,7.9,50,32.6818,22.8051716,1,29.12,Low,0,0,0.0
EVT-00137,2026-01-02 10:00:00,Surveillance,Desert,31.21,46.55,53.42,98.95,70.1,16355.78,156.1,4.64,0,4,1,1,Radar Degradation,10,4,0,0.0,72.24000000000001,68.696936,71.272,7.2,10,50.622,31.5605128,1,39.45,Moderate,1,1,0.86
EVT-00138,2026-01-02 10:15:00,Pre-Mission,Coastal,68.12,16.32,44.43,83.54,72.51,12768.53,113.48,2.42,4,6,5,0,Normal,10,4,0,51.800000000000004,61.325,66.079236,82.4516,20.8,50,38.42585,31.3557853,1,35.99,Moderate,0,0,0.005
EVT-00139,2026-01-02 10:30:00,Launch,Desert,84.31,14.93,45.36,91.43,60.57,12436.53,115.19,0.0,3,5,4,0,Normal,10,4,0,69.38,68.75,57.322836,90.7848,16.5,40,26.833299999999998,26.3854178,1,28.96,Low,0,0,0.0
EVT-00140,2026-01-02 10:45:00,Transit,Mountain,65.8,26.41,51.07,69.07,84.46,11344.38,462.59,21.31,1,2,5,1,Communication Disruption,10,4,0,39.39,43.535,72.73525599999999,0.0,6.1,50,67.82975,38.111336300000005,4,64.52,High,1,1,0.9796
EVT-00141,2026-01-02 11:00:00,Return,Open Ocean,70.85,11.72,46.05,94.94,66.68,18114.95,132.07,4.14,1,4,2,0,Normal,11,4,0,59.129999999999995,71.91499999999999,68.41394,74.9444,9.7,20,30.589650000000002,23.4775545,0,24.7,Low,0,0,0.0
EVT-00142,2026-01-02 11:15:00,Launch,Coastal,89.73,13.21,34.65,96.28,68.36,15262.53,140.38,0.0,4,3,5,0,Normal,11,4,0,76.52000000000001,78.955,66.167036,88.7696,15.4,50,23.786849999999998,22.8606753,1,26.09,Low,0,0,0.005
EVT-00143,2026-01-02 11:30:00,Launch,Open Ocean,85.56,19.27,38.5,86.21,80.52,10197.34,139.64,1.18,3,2,1,0,Normal,11,4,0,66.29,66.96,68.60080799999999,84.6988,11.1,10,25.383799999999997,21.587548400000003,0,21.52,Low,0,0,0.0
EVT-00144,2026-01-02 11:45:00,Transit,Open Ocean,91.39,20.34,46.88,89.91,69.37,11315.96,85.63,2.32,0,0,1,0,Normal,11,4,0,71.05,66.47,62.138152,85.0296,0.0,10,23.7576,18.2632896,0,19.03,Low,0,0,0.0
EVT-00145,2026-01-02 12:00:00,Return,Coastal,75.55,20.98,54.72,89.91,68.71,11464.39,437.94,11.5,1,2,3,1,Communication Disruption,12,4,0,54.56999999999999,62.55,61.85426799999999,24.714799999999997,6.1,30,48.5843,31.6270814,1,41.3,Moderate,0,1,0.93
EVT-00146,2026-01-02 12:15:00,Return,Mountain,67.63,23.47,57.93,81.5,72.15,12364.68,160.84,1.67,0,5,4,0,Normal,12,4,0,44.16,52.535,65.342616,81.2878,9.0,40,42.088300000000004,29.0212118,2,39.69,Moderate,0,0,0.025
EVT-00147,2026-01-02 12:30:00,Pre-Mission,Mountain,75.84,19.19,51.24,89.83,83.13,10246.94,126.51,1.17,2,5,1,0,Normal,12,4,0,56.650000000000006,64.21,70.48732799999999,85.7842,14.0,10,29.173949999999998,23.930811900000002,0,24.03,Low,0,0,0.0
EVT-00148,2026-01-02 12:45:00,Launch,Desert,78.92,20.94,47.3,80.34,95.05,13097.04,67.7,3.66,5,3,2,0,Normal,12,4,0,57.980000000000004,56.690000000000005,82.251448,81.774,17.9,20,33.090999999999994,24.7056604,0,26.12,Low,0,0,0.0
EVT-00149,2026-01-02 13:00:00,Return,Desert,78.71,16.44,50.99,81.74,80.2,15630.22,115.98,1.75,5,3,2,0,Normal,13,4,0,62.269999999999996,56.24499999999999,74.896264,84.5966,17.9,20,30.995100000000004,25.2335422,0,25.67,Low,0,0,0.0
EVT-00150,2026-01-02 13:15:00,Pre-Mission,Open Ocean,88.2,18.38,39.67,93.89,83.25,8715.93,126.8,3.37,2,3,1,0,Normal,13,4,0,69.82000000000001,74.055,68.734116,78.06099999999999,10.4,10,24.033999999999995,20.7084768,0,20.79,Low,0,0,0.0
EVT-00151,2026-01-02 13:30:00,Return,Coastal,74.75,18.65,43.77,92.82,69.2,9179.63,79.94,0.72,3,3,1,0,Normal,13,4,0,56.1,70.93499999999999,59.455556,91.0848,12.9,10,26.36005,24.485911299999998,0,23.18,Low,0,0,0.0
EVT-00152,2026-01-02 13:45:00,Launch,Mountain,81.17,19.29,38.41,81.06,62.09,10792.1,107.4,0.34,1,4,1,0,Normal,13,4,0,61.88,61.855000000000004,56.413520000000005,90.218,9.7,10,26.823749999999997,24.1829835,0,23.28,Low,0,0,0.0
EVT-00153,2026-01-02 14:00:00,Return,Mountain,69.1,22.64,35.01,80.86,81.16,10908.01,70.67,3.71,18,26,5,1,Cyber Intrusion Pattern,14,4,0,46.459999999999994,63.355000000000004,69.90161199999999,81.3614,91.80000000000001,50,40.0599,56.176632600000005,2,55.26,High,1,1,0.9589
EVT-00154,2026-01-02 14:15:00,Launch,Open Ocean,82.05,21.33,47.67,81.48,74.4,16996.16,141.26,2.9,3,1,5,0,Normal,14,4,0,60.72,57.645,72.475392,78.5492,9.3,50,37.19945,25.4996741,1,32.38,Moderate,0,0,0.0
EVT-00155,2026-01-02 14:30:00,Transit,Coastal,78.03,18.27,46.48,91.13,52.08,14504.27,487.6,18.77,1,2,4,1,Communication Disruption,14,4,0,59.760000000000005,67.89,53.861124,0.0,6.1,40,53.1115,35.262950200000006,2,49.93,Moderate,1,1,0.9896
EVT-00156,2026-01-02 14:45:00,Surveillance,Mountain,71.25,13.15,50.5,79.0,67.41,14360.81,62.4,1.65,2,3,4,0,Normal,14,4,0,58.1,53.75,64.419972,89.23299999999999,10.4,40,34.919250000000005,26.469668100000003,1,31.69,Moderate,0,0,0.0
EVT-00157,2026-01-02 15:00:00,Pre-Mission,Urban,75.88,18.41,49.37,88.5,70.84,11339.09,132.3,1.23,4,1,1,0,Normal,15,4,0,57.47,63.815,63.194908,85.11099999999999,11.8,10,29.154000000000003,24.610318400000004,0,24.44,Low,0,0,0.0
EVT-00158,2026-01-02 15:15:00,Transit,Open Ocean,76.34,17.83,46.94,91.23,64.85,11284.22,118.02,4.68,2,1,1,0,Normal,15,4,0,58.510000000000005,67.76,58.936063999999995,74.17840000000001,6.8,10,30.536899999999996,24.3343922,0,25.1,Low,0,0,0.0
EVT-00159,2026-01-02 15:30:00,Transit,Coastal,75.57,19.16,49.45,85.38,92.74,8370.74,138.07,0.06,3,2,2,0,Normal,15,4,0,56.41,60.654999999999994,74.96288799999999,88.7444,11.1,20,30.906650000000003,22.800414900000003,0,23.96,Low,0,0,0.0
EVT-00160,2026-01-02 15:45:00,Surveillance,Coastal,93.94,31.24,44.66,93.07,78.72,13954.35,106.3,4.5,8,4,5,0,Normal,15,4,0,62.7,70.74,71.84922,75.746,27.2,50,33.933499999999995,30.420230999999998,1,34.28,Moderate,0,0,0.075
EVT-00161,2026-01-02 16:00:00,Return,Mountain,77.11,14.86,48.3,83.87,91.22,13227.64,91.95,4.61,1,5,3,0,Normal,16,4,0,62.25,59.720000000000006,79.72716799999999,76.509,11.5,30,33.655249999999995,23.2244289,0,25.74,Low,0,0,0.0
EVT-00162,2026-01-02 16:15:00,Surveillance,Mountain,75.8,20.53,39.19,84.5,75.69,15214.99,93.02,3.88,3,1,5,0,Normal,16,4,0,55.269999999999996,64.905,71.240988,78.97840000000001,9.3,50,37.18465,25.739894899999996,1,32.4,Moderate,0,0,0.0
EVT-00163,2026-01-02 16:30:00,Transit,Open Ocean,59.12,24.41,47.96,79.16,73.14,11472.93,101.16,1.4,1,3,2,0,Normal,16,4,0,34.709999999999994,55.17999999999999,64.96551600000001,87.0072,7.9,20,40.3047,27.9090118,1,33.91,Moderate,0,0,0.0
EVT-00164,2026-01-02 16:45:00,Transit,Mountain,69.95,18.59,50.35,93.12,58.89,11645.55,120.66,1.19,2,4,2,0,Normal,16,4,0,51.36,67.94500000000001,55.19766,86.1822,12.2,20,31.492199999999997,27.401958,0,26.83,Low,0,0,0.0
EVT-00165,2026-01-02 17:00:00,Transit,Mountain,75.63,32.03,39.64,80.63,72.17,12425.11,493.67,9.72,0,2,5,1,Communication Disruption,17,4,0,43.599999999999994,60.809999999999995,65.429132,26.486399999999996,3.6,50,55.4159,33.11132860000001,3,52.49,Moderate,1,1,0.97
EVT-00166,2026-01-02 17:15:00,Return,Urban,71.83,15.73,45.41,88.45,72.18,14229.74,113.32,0.43,2,6,3,0,Normal,17,4,0,56.099999999999994,65.745,67.601688,89.4294,15.8,30,31.0714,25.9917924,0,25.95,Low,0,0,0.0
EVT-00167,2026-01-02 17:30:00,Launch,Urban,90.44,19.94,40.01,85.5,52.86,8324.46,105.18,0.96,1,2,4,0,Normal,17,4,0,70.5,65.495,46.99135199999999,88.2256,6.1,40,27.894849999999998,25.2894121,1,28.74,Low,0,0,0.0
EVT-00168,2026-01-02 17:45:00,Pre-Mission,Coastal,76.52,13.21,40.79,78.63,64.45,13840.14,107.7,3.53,2,4,4,0,Normal,17,4,0,63.309999999999995,58.235,61.723168,79.029,12.2,40,34.5255,27.461841399999997,1,32.53,Moderate,0,0,0.0
EVT-00169,2026-01-02 18:00:00,Launch,Open Ocean,89.6,15.89,36.0,81.74,67.47,11948.76,207.77,3.54,2,1,4,0,Normal,18,4,0,73.71,63.739999999999995,61.567512,70.9884,6.8,40,31.5194,24.2502276,1,30.01,Moderate,0,0,0.015
EVT-00170,2026-01-02 18:15:00,Pre-Mission,Open Ocean,78.56,19.49,55.13,95.68,77.79,9353.41,93.02,0.82,1,4,4,0,Normal,18,4,0,59.07000000000001,68.11500000000001,65.677092,89.6884,9.7,40,30.874649999999995,24.1531741,1,28.91,Low,0,0,0.0
EVT-00171,2026-01-02 18:30:00,Pre-Mission,Desert,78.34,23.08,53.53,87.41,78.46,6788.49,100.47,3.58,1,2,5,0,Normal,18,4,0,55.260000000000005,60.644999999999996,63.06818799999999,79.4324,6.1,50,38.139649999999996,26.684204900000005,1,33.26,Moderate,0,0,0.0
EVT-00172,2026-01-02 18:45:00,Pre-Mission,Desert,77.2,19.91,49.3,78.94,63.86,11658.82,235.28,3.23,0,1,3,0,Normal,18,4,0,57.290000000000006,54.29,58.692584,69.8726,1.8,30,38.407849999999996,26.1750157,0,29.2,Low,0,0,0.04
EVT-00173,2026-01-02 19:00:00,Surveillance,Coastal,78.03,25.55,60.78,88.14,78.56,15619.28,134.74,4.92,2,1,2,0,Normal,19,4,0,52.480000000000004,57.75,73.735136,72.0008,6.8,20,37.1943,24.370407800000002,0,27.52,Low,0,0,0.0
EVT-00174,2026-01-02 19:15:00,Surveillance,Urban,93.47,17.43,43.49,84.98,69.45,16186.71,71.7,3.41,0,2,3,0,Normal,19,4,0,76.03999999999999,63.235,68.039052,82.329,3.6,30,26.495000000000005,19.574939600000004,0,21.12,Low,0,0,0.0
EVT-00175,2026-01-02 19:30:00,Surveillance,Urban,57.12,16.01,69.25,100.0,31.83,12888.44,149.49,4.19,5,5,2,0,Normal,19,4,0,41.11,65.375,37.747128000000004,73.3758,21.5,20,38.9238,37.4912844,2,43.57,Moderate,1,0,0.08
EVT-00176,2026-01-02 19:45:00,Transit,Coastal,59.99,34.22,43.18,88.0,65.21,16905.01,88.15,3.26,2,2,1,0,Normal,19,4,0,25.770000000000003,66.41,65.93301199999999,81.538,8.6,10,40.4935,28.045472600000004,1,33.98,Moderate,0,0,0.015
EVT-00177,2026-01-02 20:00:00,Surveillance,Coastal,73.11,20.37,47.04,83.34,87.11,11892.65,151.82,4.07,1,1,2,0,Normal,20,4,1,52.739999999999995,59.82000000000001,75.24817999999999,73.6094,4.3,20,36.18365,22.738006500000004,0,26.16,Low,0,0,0.0
EVT-00178,2026-01-02 20:15:00,Pre-Mission,Urban,78.13,13.68,41.82,95.94,48.45,14383.26,112.62,0.44,0,4,3,0,Normal,20,4,1,64.44999999999999,75.03,51.174912,89.45039999999999,7.2,30,25.822400000000005,23.905097600000005,0,22.98,Low,0,0,0.0
EVT-00179,2026-01-02 20:30:00,Return,Coastal,84.21,13.83,47.98,73.11,73.58,10871.92,104.61,2.31,1,2,3,0,Normal,20,4,1,70.38,49.120000000000005,64.55230399999999,83.5462,6.1,30,31.70045,23.4897417,0,25.11,Low,0,0,0.0
EVT-00180,2026-01-02 20:45:00,Transit,Urban,82.26,12.34,51.68,86.66,94.19,10713.5,176.32,2.44,26,29,2,1,Cyber Intrusion Pattern,20,4,1,69.92,60.81999999999999,78.7892,77.3544,117.2,20,28.9844,58.305139999999994,1,48.99,Moderate,1,1,1.0
EVT-00181,2026-01-02 21:00:00,Return,Desert,49.85,66.64,55.78,99.96,61.35,10306.23,294.82,2.11,16,3,4,1,Multi-Domain Escalation,21,4,1,0.0,72.07,55.312476000000004,69.0294,45.4,40,55.72515,49.9038223,3,60.4,High,1,1,0.99
EVT-00182,2026-01-02 21:15:00,Pre-Mission,Open Ocean,52.29,45.05,78.08,85.19,72.03,6848.68,358.56,3.21,22,4,2,1,Multi-Domain Escalation,21,4,1,7.240000000000002,46.15,58.639416,60.080200000000005,62.2,20,58.90844999999999,56.5509193,2,61.71,High,1,1,0.995
EVT-00183,2026-01-02 21:30:00,Transit,Desert,87.27,18.76,46.91,73.87,53.74,15217.73,135.22,3.52,2,2,4,0,Normal,21,4,1,68.50999999999999,50.415000000000006,55.879276000000004,76.86240000000001,8.6,40,35.20215,27.675112300000002,1,33.04,Moderate,0,0,0.005
EVT-00184,2026-01-02 21:45:00,Surveillance,Mountain,79.66,17.62,47.16,83.23,94.78,10395.92,104.44,3.13,0,0,2,0,Normal,21,4,1,62.03999999999999,59.650000000000006,78.821104,80.6898,0.0,20,31.20105,18.2762517,0,21.73,Low,0,0,0.0
EVT-00185,2026-01-02 22:00:00,Transit,Mountain,86.66,22.39,37.73,96.18,70.83,9996.4,141.4,2.22,1,4,5,0,Normal,22,4,1,64.27,77.31500000000001,61.576679999999996,80.918,9.7,50,30.447249999999997,24.7809265,1,29.56,Low,0,0,0.0
EVT-00186,2026-01-02 22:15:00,Transit,Coastal,80.45,12.92,48.35,88.63,72.65,9050.07,162.32,1.32,1,2,4,0,Normal,22,4,1,67.53,64.455,61.715084000000004,82.39439999999999,6.1,40,30.652150000000002,23.585450700000003,1,28.86,Low,0,0,0.005
EVT-00187,2026-01-02 22:30:00,Pre-Mission,Urban,72.95,11.55,43.93,80.13,90.96,11489.1,124.72,4.26,2,5,3,0,Normal,22,4,1,61.400000000000006,58.16499999999999,77.45891999999999,75.11240000000001,14.0,30,34.69065,25.019008499999998,0,27.19,Low,0,0,0.0
EVT-00188,2026-01-02 22:45:00,Launch,Mountain,84.28,19.35,40.13,81.2,81.26,16408.73,183.06,3.06,6,5,3,0,Normal,22,4,1,64.93,61.135000000000005,76.572476,74.64519999999999,24.0,30,32.829449999999994,27.858757299999997,0,28.3,Low,0,0,0.01
EVT-00189,2026-01-02 23:00:00,Launch,Mountain,79.0,21.61,38.79,82.08,59.74,17234.45,149.77,0.87,0,2,4,0,Normal,23,4,1,57.39,62.685,62.499340000000004,84.9734,3.6,40,33.9989,24.059637000000002,1,30.05,Moderate,0,0,0.005
EVT-00190,2026-01-02 23:15:00,Launch,Urban,78.01,20.0,66.37,88.53,62.94,7847.83,127.42,2.19,3,3,3,0,Normal,23,4,1,58.010000000000005,55.345,53.47539599999999,82.14139999999999,12.9,30,34.8249,29.491125800000006,0,29.55,Low,0,0,0.005
